play_id,PlayOfGame,yardline_100,game_seconds_remaining,drive,qtr,down,ydstogo,yards_gained,shotgun,no_huddle,qb_dropback,Run To Left,Run To Right,Run Gap Center,Run Gap End,Run Gap Middle Right,score_differential_post
470,12,1,3214,4,1,1,1,1,0,0,0,1,0,0,0,1,-1
977,16,55,2817,6,1,1,10,3,0,0,0,0,1,0,1,0,-7
1049,19,36,2746,6,1,1,10,2,0,0,0,1,0,0,0,1,-7
1257,22,90,2601,8,2,2,10,-2,1,0,0,0,1,0,0,0,-7
1278,23,92,2561,8,2,3,12,6,1,0,1,0,1,0,1,0,-7
1466,26,73,2395,10,2,1,10,3,0,0,0,0,1,0,0,0,-10
1564,30,55,2278,10,2,2,6,7,0,0,0,1,0,0,0,0,-10
1585,31,48,2241,10,2,1,10,1,0,0,0,1,0,0,1,0,-10
1674,35,39,2157,10,2,4,1,-1,0,0,0,1,0,0,0,1,-10
2360,51,53,1761,14,3,1,10,-1,0,0,0,1,0,0,0,1,-17
2381,52,54,1727,14,3,2,11,12,1,0,1,1,0,0,1,0,-17
2762,62,95,1480,16,3,1,10,8,0,0,0,1,0,0,0,0,-14
2785,63,87,1446,16,3,2,2,3,0,0,0,1,0,0,0,0,-14
2881,67,45,1301,16,3,2,16,1,1,0,0,0,0,1,0,0,-14
61,2,83,3597,1,1,1,10,-1,1,0,0,1,0,0,0,0,0
283,7,52,3362,3,1,1,10,2,0,0,0,0,0,1,0,0,0
379,10,15,3294,3,1,1,10,1,0,0,0,0,0,1,0,0,0
780,14,74,2944,5,1,1,10,2,0,0,0,1,0,0,1,0,0
847,17,59,2854,5,1,1,10,3,0,0,0,0,1,0,0,1,0
868,18,56,2817,5,1,2,7,11,0,0,0,1,0,0,0,1,0
937,21,18,2701,5,1,2,5,1,0,0,0,0,0,1,0,0,0
1251,27,78,2479,7,2,3,3,4,1,0,0,0,0,1,0,0,-3
1272,28,74,2443,7,2,1,10,-2,0,0,0,0,1,0,0,0,-3
1691,34,74,2017,9,2,2,2,2,0,0,0,1,0,0,0,1,-6
1736,36,56,1945,9,2,1,10,2,1,0,0,1,0,0,0,1,-6
1774,37,54,1920,9,2,2,8,7,1,0,1,1,0,0,1,0,-6
1795,38,47,1872,9,2,3,1,21,1,0,0,0,1,0,1,0,-6
2438,49,75,1611,12,3,1,10,0,0,0,0,0,0,1,0,0,-6
3284,62,61,989,16,3,2,10,1,1,0,0,1,0,0,1,0,-16
3404,66,16,889,17,4,1,10,3,0,0,0,1,0,0,0,1,-16
3530,71,1,774,17,4,1,1,0,0,0,0,1,0,0,0,1,-16
3551,72,1,733,17,4,2,1,0,1,0,0,1,0,0,0,1,-16
3572,73,1,686,17,4,3,1,1,0,0,0,0,0,1,0,0,-10
87,3,63,3573,1,1,1,10,2,0,1,0,0,0,1,0,0,0
161,6,45,3473,1,1,1,10,15,0,0,0,0,1,0,0,0,0
206,8,30,3399,1,1,2,10,0,1,1,0,0,0,1,0,0,0
297,12,20,3330,1,1,1,10,7,0,0,0,1,0,0,1,0,0
323,13,13,3312,1,1,2,3,4,0,0,0,0,0,1,0,0,0
690,17,60,3041,3,1,1,10,6,0,0,0,0,1,0,0,0,4
1318,26,66,2547,5,2,2,5,3,0,0,0,0,1,0,0,0,-3
1540,30,75,2342,7,2,1,10,-2,0,0,0,0,0,1,0,0,-10
1676,35,25,2210,7,2,1,10,3,0,0,0,0,0,1,0,0,-10
1697,36,22,2179,7,2,2,7,6,1,0,1,0,0,1,0,0,-10
1722,37,16,2145,7,2,3,1,2,0,0,0,0,0,1,0,0,-10
1743,38,14,2114,7,2,1,10,3,0,0,0,0,0,1,0,0,-10
1764,39,11,2071,7,2,2,7,0,1,0,0,0,0,1,0,0,-10
2652,45,55,1555,11,3,1,10,2,0,1,0,0,0,1,0,0,-17
2673,46,53,1524,11,3,2,8,9,0,0,0,0,0,1,0,0,-17
2718,48,29,1461,11,3,1,10,2,0,1,0,0,0,1,0,0,-17
2739,49,27,1422,11,3,2,8,1,1,0,1,0,0,1,0,0,-17
3043,52,93,1236,13,3,1,10,2,0,0,0,0,0,1,0,0,-14
3088,54,84,1154,13,3,3,1,14,1,0,0,1,0,0,0,0,-14
3482,63,83,842,15,4,1,10,4,0,0,0,0,0,1,0,0,-7
3685,70,9,694,15,4,1,9,3,0,0,0,0,0,1,0,0,-7
3931,74,69,522,17,4,1,10,0,0,0,0,0,1,0,0,0,0
4331,81,38,250,19,4,1,10,9,0,0,0,1,0,0,0,0,-7
4352,82,29,219,19,4,2,1,5,0,0,0,0,0,1,0,0,-7
4397,84,15,151,19,4,2,1,3,0,0,0,1,0,0,0,0,-7
83,3,62,3565,1,1,2,5,1,0,0,0,0,1,0,0,0,0
104,4,61,3524,1,1,3,4,2,1,0,1,0,1,0,1,0,0
168,6,64,3481,1,1,1,20,9,1,0,0,1,0,0,0,0,0
247,9,41,3427,1,1,2,10,7,1,0,0,1,0,0,0,1,0
607,12,70,3006,3,1,1,10,0,0,0,0,1,0,0,0,0,3
1304,24,75,2476,7,2,1,10,3,0,0,0,1,0,0,0,1,-7
1373,27,52,2356,7,2,2,7,5,1,0,0,0,1,0,1,0,-7
1420,29,43,2278,7,2,1,10,-7,0,0,0,1,0,0,1,0,-7
2579,45,75,1535,14,3,1,10,8,0,0,0,0,1,0,1,0,-17
2886,50,72,1247,16,3,2,14,3,1,0,0,1,0,0,0,1,-24
3038,53,71,1037,18,3,1,10,4,0,0,0,1,0,0,0,0,-24
3203,58,28,900,18,4,1,10,-6,0,0,0,0,1,0,0,1,-24
3697,62,75,342,20,4,1,10,5,1,0,0,0,1,0,0,1,-27
3742,64,66,291,20,4,3,1,5,1,1,0,1,0,0,0,0,-27
304,2,82,3371,2,1,1,10,6,0,0,0,1,0,0,1,0,-3
325,3,76,3336,2,1,2,4,-1,0,0,0,1,0,0,1,0,-3
375,5,67,3269,2,1,1,10,1,0,0,0,0,1,0,0,1,-3
664,10,65,2970,4,1,1,10,-1,0,0,0,0,1,0,1,0,-3
743,13,45,2853,4,1,2,2,3,0,0,0,1,0,0,1,0,-3
788,15,40,2779,4,1,2,8,1,1,0,0,1,0,0,0,0,-3
1059,20,75,2507,6,2,1,10,3,0,0,0,0,1,0,0,1,-10
1516,30,47,2008,8,2,2,1,12,0,0,0,0,1,0,1,0,-17
2136,43,40,1763,11,3,1,10,1,0,0,0,0,1,0,0,0,-24
2244,47,31,1642,11,3,3,1,-1,1,0,0,1,0,0,1,0,-24
2305,50,27,1598,11,3,1,10,4,0,0,0,0,1,0,1,0,-24
2326,51,23,1562,11,3,2,6,23,0,0,0,1,0,0,1,0,-18
2645,58,36,1274,13,3,1,10,9,0,0,0,0,1,0,0,1,-16
2666,59,27,1241,13,3,2,1,4,0,0,0,1,0,0,0,0,-16
2687,60,23,1195,13,3,1,10,2,0,0,0,1,0,0,0,0,-16
2901,64,86,969,15,3,1,10,4,0,0,0,1,0,0,0,1,-13
3011,68,48,865,15,4,2,6,-1,0,0,0,1,0,0,1,0,-13
51,2,75,3600,1,1,1,10,19,0,0,0,1,0,0,1,0,0
133,5,50,3512,1,1,2,9,9,1,0,0,1,0,0,0,0,0
158,6,41,3470,1,1,1,10,12,0,0,0,1,0,0,0,0,0
179,7,29,3434,1,1,1,10,4,0,0,0,1,0,0,1,0,0
205,8,25,3401,1,1,2,6,12,1,0,0,1,0,0,1,0,0
281,11,23,3334,1,1,1,20,1,1,0,0,1,0,0,0,1,0
672,16,75,2949,3,1,1,10,2,1,0,0,1,0,0,0,0,0
772,20,54,2847,3,1,2,1,4,0,0,0,0,1,0,0,1,0
797,21,50,2815,3,1,1,10,-1,0,0,0,1,0,0,0,0,0
873,24,44,2736,3,1,4,4,5,1,0,1,0,1,0,1,0,0
938,26,39,2698,3,2,2,10,7,1,0,0,0,1,0,0,1,0
959,27,32,2659,3,2,3,3,2,1,0,0,0,1,0,0,1,0
1008,29,25,2635,3,2,1,10,1,0,0,0,0,1,0,0,1,0
1066,31,19,2591,3,2,1,10,3,0,0,0,0,1,0,0,1,0
1148,34,9,2516,3,2,1,9,1,0,0,0,1,0,0,0,1,0
1367,37,51,2357,5,2,1,10,2,0,0,0,0,1,0,0,1,7
1834,48,12,1906,7,2,2,4,2,1,0,0,1,0,0,0,1,7
2512,54,90,1624,10,3,2,10,5,1,0,0,1,0,0,0,1,7
2561,56,73,1543,10,3,1,10,0,1,0,0,1,0,0,0,1,7
2973,63,75,1265,12,3,1,10,15,0,0,0,0,1,0,1,0,4
2999,64,60,1237,12,3,1,10,4,0,0,0,0,1,0,0,1,4
3020,65,56,1202,12,3,2,6,1,1,0,0,1,0,0,0,1,4
3074,67,50,1155,12,3,1,10,0,1,0,0,0,1,0,0,1,4
3210,71,22,1044,12,3,1,10,-2,0,0,0,1,0,0,0,0,4
3259,73,20,973,12,3,3,8,8,1,0,1,0,1,0,1,0,4
3577,79,67,751,14,4,1,10,10,0,0,0,1,0,0,1,0,11
3598,80,57,712,14,4,1,10,3,0,0,0,1,0,0,0,0,11
3665,83,45,626,14,4,1,10,5,0,0,0,1,0,0,1,0,11
3774,87,31,541,14,4,1,10,0,0,0,0,0,1,0,0,1,11
3817,89,31,494,14,4,3,10,1,1,0,0,1,0,0,0,1,11
4032,92,44,297,16,4,1,20,2,0,0,0,1,0,0,1,0,14
4178,94,18,213,18,4,1,10,3,0,0,0,1,0,0,0,1,14
4203,95,15,169,18,4,2,7,2,0,0,0,0,1,0,0,0,14
4241,97,13,162,18,4,3,5,1,0,0,0,1,0,0,0,1,14
51,2,75,3600,1,1,1,10,1,0,0,0,0,0,1,0,0,0
328,10,30,3345,3,1,1,10,-1,1,0,0,0,0,1,0,0,3
445,14,23,3218,3,1,1,15,1,0,0,0,1,0,0,0,1,3
611,18,50,3000,5,1,1,10,1,0,0,0,1,0,0,0,1,3
632,19,49,2971,5,1,2,9,4,0,1,0,1,0,0,0,0,3
1245,26,23,2338,8,2,1,10,6,1,0,0,0,0,1,0,0,10
1266,27,17,2302,8,2,2,4,3,0,0,0,0,0,1,0,0,10
1287,28,14,2262,8,2,3,1,3,0,0,0,0,1,0,0,1,10
1837,41,2,1898,10,2,1,2,2,0,0,0,0,1,0,0,1,19
2532,44,53,1592,14,3,1,10,0,0,0,0,1,0,0,1,0,20
2553,45,53,1560,14,3,2,10,9,1,0,0,0,1,0,0,1,20
2591,47,44,1526,14,3,3,1,0,0,0,0,0,1,0,0,1,20
2612,48,44,1483,14,3,4,1,1,0,0,0,0,0,1,0,0,20
2733,53,9,1346,14,3,1,9,3,0,0,0,0,1,0,0,0,20
2990,56,33,1196,16,3,1,10,-4,0,0,0,1,0,0,1,0,26
3016,57,37,1158,16,3,2,14,2,0,0,0,1,0,0,0,0,26
3378,61,75,780,18,4,1,10,0,0,0,0,0,1,0,0,0,23
3447,64,30,654,18,4,1,10,0,0,0,0,0,1,0,0,1,23
3531,68,19,568,18,4,1,10,3,0,0,0,0,1,0,0,1,23
3552,69,16,525,18,4,2,7,11,0,0,0,0,1,0,1,0,23
3578,70,5,486,18,4,1,5,4,1,0,0,0,1,0,0,1,23
3997,75,86,281,20,4,1,10,3,0,0,0,0,1,0,0,1,26
4018,76,83,236,20,4,2,7,3,0,0,0,0,1,0,0,0,26
4055,77,80,168,20,4,3,4,1,1,0,0,0,1,0,0,0,26
52,2,75,3600,1,1,1,10,0,1,0,0,1,0,0,0,0,0
97,4,22,3518,1,1,1,10,15,0,0,0,0,1,0,1,0,0
270,9,53,3427,3,1,1,10,1,1,0,0,1,0,0,0,0,3
361,13,35,3317,3,1,3,3,0,0,0,0,1,0,0,1,0,3
678,20,37,3024,5,1,1,10,3,0,0,0,1,0,0,0,0,-4
862,25,19,2897,7,1,1,10,6,1,0,0,1,0,0,0,1,-4
905,27,13,2857,7,1,3,4,8,1,0,1,0,1,0,1,0,-4
931,28,5,2824,7,1,1,5,4,0,0,0,1,0,0,0,0,-4
952,29,1,2787,7,1,2,1,0,0,0,0,0,1,0,0,1,-4
973,30,1,2750,7,1,3,1,1,0,0,0,0,1,0,0,0,2
1229,35,91,2531,9,2,3,27,-1,1,0,0,0,1,0,0,0,3
1500,38,75,2275,11,2,1,10,5,0,0,0,0,1,0,0,0,-3
1521,39,70,2241,11,2,2,5,5,0,0,0,1,0,0,1,0,-3
1598,42,54,2173,11,2,2,10,2,1,0,0,1,0,0,0,0,-3
2535,54,55,1494,16,3,1,10,0,0,0,0,1,0,0,0,0,-15
2823,61,39,1310,18,3,1,10,-1,0,0,0,1,0,0,1,0,-15
2892,64,21,1190,18,3,2,3,1,0,0,0,1,0,0,0,0,-15
2913,65,20,1155,18,3,3,2,2,0,0,0,1,0,0,0,1,-15
3494,79,45,628,20,4,1,10,6,0,1,0,0,1,0,0,1,-15
80,3,82,3564,1,1,2,17,0,1,0,0,1,0,0,0,0,0
297,7,55,3357,3,1,1,10,3,0,0,0,1,0,0,0,0,-7
342,9,46,3286,3,1,3,1,3,0,0,0,1,0,0,0,1,-7
363,10,43,3255,3,1,1,10,4,0,0,0,0,1,0,0,0,-7
384,11,39,3216,3,1,2,6,-1,0,0,0,0,1,0,0,0,-7
579,14,75,2988,5,1,1,10,2,1,0,0,1,0,0,0,1,-7
716,18,39,2841,5,1,2,11,6,1,0,0,0,1,0,0,0,-7
770,20,11,2793,5,1,1,10,0,0,0,0,0,1,0,0,1,-7
987,25,55,2606,7,2,2,10,2,1,0,0,1,0,0,0,0,-7
1386,32,63,2275,9,2,1,10,6,0,0,0,1,0,0,0,0,-4
1407,33,57,2245,9,2,2,4,8,0,0,0,1,0,0,0,0,-4
1428,34,49,2205,9,2,1,10,-3,0,0,0,0,1,0,0,1,-4
1501,37,27,2090,9,2,1,10,2,0,0,0,1,0,0,0,1,-4
1950,50,49,1826,11,2,4,3,9,1,0,1,1,0,0,0,0,-11
2330,57,66,1663,14,3,1,10,4,0,0,0,1,0,0,0,0,-8
2696,63,75,1249,16,3,2,10,3,1,0,0,0,1,0,0,1,-11
2750,65,65,1193,16,3,1,10,3,0,0,0,1,0,0,0,1,-11
2795,67,50,1123,16,3,1,10,6,0,0,0,1,0,0,0,0,-11
2840,69,41,1057,16,3,3,1,1,0,0,0,0,1,0,0,1,-11
3053,72,97,953,18,3,1,13,6,0,0,0,0,1,0,0,0,-11
3115,74,73,900,18,4,1,10,4,1,0,0,1,0,0,0,1,-11
3138,75,69,869,18,4,2,6,5,0,0,0,1,0,0,0,0,-11
3188,77,52,804,18,4,1,10,2,0,0,0,1,0,0,1,0,-11
3436,83,79,579,20,4,1,10,2,0,0,0,0,1,0,0,1,-14
3481,85,74,533,20,4,3,5,6,1,0,1,0,1,0,0,0,-14
3802,91,51,286,22,4,1,10,6,1,1,1,0,1,0,0,1,-17
51,2,75,3600,1,1,1,10,2,0,0,0,0,1,0,0,0,0
166,7,53,3468,1,1,2,8,10,1,0,0,0,1,0,0,0,0
192,8,43,3435,1,1,1,10,4,0,0,0,0,1,0,0,0,0
469,15,59,3176,3,1,1,10,8,0,0,0,0,1,0,1,0,0
495,16,51,3157,3,1,2,2,9,0,0,0,1,0,0,0,0,0
527,17,52,3139,3,1,2,3,7,0,0,0,0,1,0,0,1,0
548,18,45,3104,3,1,1,10,10,0,0,0,0,1,0,0,1,0
652,22,24,2953,3,1,1,10,2,0,0,0,1,0,0,1,0,0
673,23,22,2914,3,1,2,8,3,1,0,0,1,0,0,0,1,0
1017,28,61,2666,5,2,1,10,1,0,0,0,1,0,0,0,1,0
1038,29,60,2628,5,2,2,9,9,1,0,0,1,0,0,0,1,0
1059,30,51,2585,5,2,1,10,7,0,0,0,1,0,0,1,0,0
1080,31,44,2548,5,2,2,3,1,0,0,0,1,0,0,1,0,0
1419,38,18,2159,7,2,2,10,3,0,0,0,0,1,0,0,1,0
1645,42,54,2011,9,2,1,5,2,1,0,0,1,0,0,0,1,7
2341,56,46,1723,13,3,1,10,3,0,0,0,1,0,0,0,1,3
2392,58,28,1658,13,3,1,10,3,0,0,0,1,0,0,0,1,3
2474,61,13,1576,13,3,1,5,13,0,0,0,0,1,0,0,1,9
2722,63,95,1353,15,3,1,10,2,0,0,0,0,1,0,0,1,10
2856,67,16,1282,17,3,1,10,6,1,0,0,1,0,0,0,1,17
2877,68,10,1246,17,3,2,4,-1,0,0,0,1,0,0,0,1,17
3114,71,70,1067,19,3,1,10,0,0,0,0,1,0,0,0,1,20
3363,77,43,826,21,4,3,4,8,1,0,1,1,0,0,0,1,20
3384,78,35,787,21,4,1,10,2,0,0,0,0,1,0,0,1,20
3405,79,33,749,21,4,2,8,1,0,0,0,1,0,0,1,0,20
3744,83,42,472,23,4,1,10,7,0,0,0,1,0,0,0,0,20
3804,86,35,421,23,4,3,3,9,1,0,0,1,0,0,0,1,20
3830,87,26,375,23,4,1,10,-4,0,0,0,1,0,0,1,0,20
3856,88,30,334,23,4,2,14,27,0,0,0,0,1,0,1,0,20
3899,90,3,312,23,4,1,3,3,0,0,0,0,1,0,0,1,26
4397,93,32,84,25,4,1,10,3,0,0,0,1,0,0,0,0,20
55,2,75,3600,1,1,1,10,1,0,0,0,0,0,1,0,0,0
137,5,65,3515,1,1,1,10,0,0,0,0,0,1,0,0,0,0
158,6,65,3476,1,1,2,10,6,1,0,0,0,1,0,0,0,0
365,11,58,3277,3,1,1,20,6,1,0,1,0,1,0,1,0,0
1034,16,70,2570,5,2,1,10,6,0,0,0,0,1,0,1,0,-7
1078,18,69,2527,5,2,2,9,5,1,0,0,0,0,1,0,0,-7
1221,22,22,2414,5,2,2,1,-1,0,0,0,1,0,0,1,0,-7
1298,25,12,2296,5,2,2,4,1,0,0,0,0,0,1,0,0,-7
1527,30,56,2138,7,2,2,1,16,0,0,0,0,1,0,1,0,0
1552,31,40,2101,7,2,1,10,4,1,0,1,0,1,0,1,0,0
1636,34,36,2005,7,2,1,18,11,1,0,0,0,0,1,0,0,0
2294,42,92,1654,11,3,1,10,8,0,0,0,0,0,1,0,0,0
2315,43,84,1615,11,3,2,2,3,0,0,0,1,0,0,1,0,0
2744,53,84,1111,13,3,3,17,9,1,0,1,0,0,1,0,0,-3
3012,58,52,900,15,4,1,10,2,0,0,0,0,1,0,1,0,-3
3070,60,60,874,15,4,2,18,0,1,0,0,0,1,0,0,1,-3
3600,71,45,406,18,4,1,10,3,1,0,0,0,0,1,0,0,-9
3686,74,1,320,18,4,1,1,1,0,0,0,0,0,1,0,0,-3
4117,81,24,47,20,4,1,10,9,1,0,1,0,0,1,0,0,-5
4326,89,2,2,20,4,NA,0,0,0,0,0,0,0,1,0,0,1
58,2,82,3594,1,1,1,10,4,0,0,0,1,0,0,1,0,0
233,9,17,3394,1,1,1,10,17,0,0,0,1,0,0,1,0,6
338,12,12,3350,3,1,1,10,0,0,0,0,1,0,0,1,0,7
603,17,85,3068,5,1,2,4,2,0,0,0,0,1,0,0,0,14
670,20,59,2982,5,1,2,10,13,0,0,0,0,1,0,1,0,14
696,21,46,2946,5,1,1,10,2,0,0,0,1,0,0,0,1,14
754,23,28,2884,5,1,1,10,-3,0,0,0,1,0,0,1,0,14
1388,34,59,2322,9,2,1,10,14,0,0,0,0,1,0,0,0,11
1420,35,55,2295,9,2,1,6,2,0,0,0,1,0,0,0,0,11
1487,38,41,2217,9,2,1,10,-6,0,0,0,0,1,0,1,0,11
1809,44,52,1903,11,2,2,3,9,1,0,1,1,0,0,1,0,11
2313,56,78,1600,14,3,1,10,3,0,0,0,1,0,0,0,0,14
2334,57,75,1560,14,3,2,7,3,0,0,0,1,0,0,0,0,14
2629,65,46,1336,16,3,1,5,8,0,0,0,0,1,0,0,1,14
3010,69,55,1006,18,3,1,10,3,0,0,0,0,1,0,1,0,11
3055,71,44,939,18,3,1,10,18,0,0,0,1,0,0,0,0,11
3093,72,26,900,18,4,1,10,17,0,0,0,0,1,0,0,1,11
3127,73,9,858,18,4,1,9,6,0,0,0,1,0,0,0,1,11
3150,74,3,821,18,4,2,3,3,0,0,0,0,1,0,0,0,17
3355,77,92,714,20,4,1,10,4,0,0,0,0,1,0,0,0,12
3424,80,71,600,20,4,1,10,-1,0,0,0,1,0,0,0,0,12
3987,89,56,205,22,4,1,15,5,0,0,0,1,0,0,0,0,12
4066,93,41,189,22,4,1,10,2,0,0,0,0,1,0,0,0,12
4089,94,39,144,22,4,2,8,13,0,0,0,0,1,0,0,0,12
51,2,75,3600,1,1,1,10,-1,0,0,0,0,1,0,1,0,0
77,3,76,3566,1,1,2,11,8,1,0,0,0,0,1,0,0,0
151,6,54,3459,1,1,1,10,0,0,0,0,0,1,0,1,0,0
358,12,29,3318,3,1,1,10,5,0,0,0,1,0,0,1,0,7
379,13,24,3288,3,1,2,5,-1,0,0,0,0,1,0,1,0,7
446,16,13,3199,3,1,2,10,0,1,0,0,0,0,1,0,0,7
822,23,41,2823,7,1,1,10,2,0,0,0,1,0,0,0,0,10
889,26,32,2743,7,1,4,1,-1,0,0,0,0,1,0,0,1,10
1234,29,66,2400,9,2,2,1,3,0,0,0,1,0,0,0,1,3
1355,34,37,2240,9,2,2,3,1,0,1,0,1,0,0,0,0,3
1376,35,36,2198,9,2,3,2,3,1,0,0,1,0,0,0,1,3
1501,40,11,2134,9,2,3,10,1,1,0,1,0,1,0,1,0,3
1649,42,19,2101,11,2,1,10,5,0,0,0,0,0,1,0,0,6
1670,43,14,2066,11,2,2,5,5,0,0,0,0,0,1,0,0,6
1693,44,9,2043,11,2,1,9,-1,0,0,0,1,0,0,0,0,6
1902,49,75,1982,12,2,2,10,1,1,0,0,0,1,0,0,1,0
1964,51,45,1920,12,2,1,10,12,1,0,0,0,0,1,0,0,0
2546,60,66,1585,16,3,1,10,3,0,0,0,1,0,0,1,0,-5
2646,64,39,1474,16,3,1,10,1,0,0,0,1,0,0,0,1,-5
3092,72,53,1052,18,3,1,10,6,0,0,0,0,1,0,0,1,-5
3113,73,47,1017,18,3,2,4,5,0,0,0,1,0,0,1,0,-5
3134,74,42,980,18,3,1,10,2,0,0,0,1,0,0,0,1,-5
3220,77,28,863,18,4,1,10,8,0,0,0,1,0,0,0,0,-5
3241,78,20,821,18,4,2,2,1,0,0,0,1,0,0,0,0,-5
3262,79,19,780,18,4,3,1,0,0,0,0,0,0,1,0,0,-5
3503,82,51,554,20,4,1,10,7,0,0,0,1,0,0,0,0,-5
3524,83,44,518,20,4,2,3,9,1,0,0,0,0,1,0,0,-5
3545,84,35,477,20,4,1,10,1,0,0,0,1,0,0,0,0,-5
3901,91,69,152,22,4,1,10,3,0,1,0,0,0,1,0,0,-2
69,2,89,3596,1,1,1,10,49,1,0,0,0,1,0,0,1,0
114,4,33,3513,1,1,2,3,11,1,0,0,0,1,0,0,0,0
159,6,19,3447,1,1,2,7,13,1,0,0,1,0,0,1,0,0
185,7,6,3409,1,1,1,6,4,1,0,0,0,1,0,0,0,0
217,8,2,3370,1,1,2,2,1,1,0,0,0,0,1,0,0,0
255,10,1,3338,1,1,3,1,1,0,0,0,0,1,0,0,0,6
636,14,90,3046,5,1,1,10,4,1,0,0,1,0,0,0,0,14
661,15,86,3011,5,1,2,6,3,1,0,0,0,1,0,1,0,14
889,18,80,2832,7,1,1,10,3,1,0,0,0,1,0,0,1,21
934,20,68,2761,7,1,1,10,5,1,0,0,0,1,0,0,0,21
1029,23,44,2694,7,2,1,10,4,1,0,0,0,0,1,0,0,21
1061,24,35,2676,7,2,1,10,2,1,0,0,0,1,0,0,0,21
1367,29,76,2399,9,2,2,11,10,1,0,0,0,1,0,0,0,25
1388,30,66,2358,9,2,3,1,0,1,0,0,0,1,0,0,1,25
1438,32,10,2304,10,2,1,10,2,1,0,0,0,1,0,0,0,25
1696,36,79,2059,12,2,1,10,3,1,0,0,0,1,0,0,1,32
1763,39,70,1979,12,2,4,1,60,0,0,0,0,0,1,0,0,32
1788,40,10,1926,12,2,1,10,2,1,0,0,0,0,1,0,0,32
1826,41,8,1919,12,2,2,8,2,1,0,0,0,1,0,0,0,32
1900,44,2,1906,12,2,1,2,2,0,0,0,1,0,0,0,0,38
2426,48,71,1682,16,3,1,10,4,1,0,0,0,1,0,1,0,32
2476,50,47,1619,16,3,1,10,-5,1,0,0,0,1,0,1,0,32
2568,54,37,1490,16,3,1,10,7,1,0,0,0,1,0,0,0,32
2925,60,84,1247,18,3,1,10,5,1,0,0,0,0,1,0,0,39
2946,61,79,1209,18,3,2,5,1,1,0,0,1,0,0,0,0,39
3050,65,44,1041,18,3,1,10,8,1,0,0,0,0,1,0,0,39
3082,66,21,1013,18,3,1,10,3,1,0,0,0,1,0,0,0,39
3103,67,18,968,18,3,2,7,2,1,0,0,0,0,1,0,0,39
3256,70,42,894,20,4,1,10,9,1,0,0,0,1,0,0,1,42
3281,71,33,850,20,4,2,1,2,1,0,0,1,0,0,0,1,42
3326,73,20,768,20,4,1,10,5,1,0,0,0,1,0,0,1,42
3347,74,15,727,20,4,2,5,10,1,0,0,0,1,0,0,1,42
3371,75,5,685,20,4,1,5,3,1,0,0,0,1,0,1,0,42
3392,76,2,657,20,4,2,2,0,1,1,0,0,0,1,0,0,42
3413,77,2,615,20,4,3,2,-1,0,0,0,0,1,0,0,0,42
3600,81,79,479,22,4,1,10,-1,1,0,0,0,0,1,0,0,49
3649,83,70,392,22,4,3,1,2,1,0,0,1,0,0,0,1,49
3670,84,68,347,22,4,1,10,2,1,0,0,0,1,0,0,0,49
3691,85,66,305,22,4,2,8,4,1,0,0,1,0,0,0,1,49
3736,87,51,223,22,4,1,10,4,1,0,0,0,1,0,0,0,49
3781,89,35,144,22,4,1,10,5,1,0,0,0,1,0,0,1,49
3860,92,22,115,22,4,1,10,3,1,0,0,0,1,0,1,0,49
3881,93,19,110,22,4,2,7,10,1,0,0,1,0,0,1,0,49
3902,94,9,65,22,4,1,9,4,1,0,0,0,0,1,0,0,49
219,2,80,3382,2,1,1,10,1,1,0,0,0,1,0,0,1,0
264,4,61,3301,2,1,1,10,19,1,0,0,1,0,0,1,0,0
509,9,50,3092,4,1,1,10,2,1,0,0,0,0,1,0,0,7
554,11,42,3017,4,1,3,2,-1,1,0,0,1,0,0,0,1,7
866,17,54,2788,6,1,1,10,16,1,0,0,0,1,0,0,1,4
922,18,38,2751,6,1,1,10,16,1,0,0,1,0,0,1,0,4
948,19,22,2718,6,1,1,10,-1,1,0,0,0,0,1,0,0,4
1454,24,85,2306,8,2,1,10,6,1,1,1,0,1,0,1,0,4
1502,26,79,2265,8,2,3,4,5,1,0,1,0,0,1,0,0,4
1523,27,74,2224,8,2,1,10,18,1,0,0,1,0,0,1,0,4
1592,30,12,2109,8,2,1,10,1,1,0,0,0,1,0,0,1,4
1898,35,55,1963,10,2,1,10,2,1,0,0,0,1,0,0,1,11
2010,39,64,1870,10,2,3,19,0,1,0,0,0,0,1,0,0,11
2248,45,80,1769,12,3,2,15,11,1,0,1,0,0,1,0,0,11
2656,49,80,1432,14,3,1,10,1,1,0,0,1,0,0,0,1,8
2744,53,66,1305,14,3,1,10,3,1,0,0,0,1,0,0,1,8
2887,58,37,1148,14,3,1,10,9,1,0,0,0,1,0,1,0,8
2938,60,25,1069,14,3,1,10,3,1,0,0,1,0,0,0,1,8
3093,66,24,956,14,3,3,20,19,1,0,0,0,0,1,0,0,8
3358,70,75,772,16,4,1,10,2,1,0,0,0,1,0,0,1,3
3437,73,52,667,16,4,1,10,4,1,0,0,1,0,0,0,1,3
3464,74,48,630,16,4,2,6,10,1,0,1,1,0,0,1,0,3
3778,80,69,445,18,4,2,10,14,1,0,1,1,0,0,1,0,6
3804,81,55,409,18,4,1,10,4,1,0,0,1,0,0,0,1,6
3825,82,51,370,18,4,2,6,7,1,0,0,0,0,1,0,0,6
3846,83,44,330,18,4,1,10,-1,1,0,0,0,1,0,0,1,6
